defined_class	defined_class_label	mechanism	mechanism_label	target	target_label
http://purl.obolibrary.org/obo/GO_1900701	regulation of orcinol biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0046197	orcinol biosynthetic process
http://purl.obolibrary.org/obo/GO_0046620	regulation of organ growth	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035265	organ growth
http://purl.obolibrary.org/obo/GO_1902115	regulation of organelle assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070925	organelle assembly
http://purl.obolibrary.org/obo/GO_0033043	regulation of organelle organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006996	organelle organization
http://purl.obolibrary.org/obo/GO_1902513	regulation of organelle transport along microtubule	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0072384	organelle transport along microtubule
http://purl.obolibrary.org/obo/GO_0032890	regulation of organic acid transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0015849	organic acid transport
http://purl.obolibrary.org/obo/GO_1903266	regulation of ornithine catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006593	ornithine catabolic process
http://purl.obolibrary.org/obo/GO_0090368	regulation of ornithine metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006591	ornithine metabolic process
http://purl.obolibrary.org/obo/GO_0030278	regulation of ossification	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001503	ossification
http://purl.obolibrary.org/obo/GO_0045667	regulation of osteoblast differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001649	osteoblast differentiation
http://purl.obolibrary.org/obo/GO_0033688	regulation of osteoblast proliferation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0033687	osteoblast proliferation
http://purl.obolibrary.org/obo/GO_2001204	regulation of osteoclast development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0036035	osteoclast development
http://purl.obolibrary.org/obo/GO_0045670	regulation of osteoclast differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030316	osteoclast differentiation
http://purl.obolibrary.org/obo/GO_0090289	regulation of osteoclast proliferation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002158	osteoclast proliferation
http://purl.obolibrary.org/obo/GO_1904118	regulation of otic vesicle morphogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0071600	otic vesicle morphogenesis
http://purl.obolibrary.org/obo/GO_1905585	regulation of outer hair cell apoptotic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1905584	outer hair cell apoptotic process
http://purl.obolibrary.org/obo/GO_2000354	regulation of ovarian follicle development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001541	ovarian follicle development
http://purl.obolibrary.org/obo/GO_0060278	regulation of ovulation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030728	ovulation
http://purl.obolibrary.org/obo/GO_0002082	regulation of oxidative phosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006119	oxidative phosphorylation
http://purl.obolibrary.org/obo/GO_1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0008631	intrinsic apoptotic signaling pathway in response to oxidative stress
http://purl.obolibrary.org/obo/GO_1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0036480	neuron intrinsic apoptotic signaling pathway in response to oxidative stress
http://purl.obolibrary.org/obo/GO_2000374	regulation of oxygen metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0072592	oxygen metabolic process
http://purl.obolibrary.org/obo/GO_0140667	regulation of oxytocin production	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0036162	oxytocin production
http://purl.obolibrary.org/obo/GO_1900744	regulation of p38MAPK cascade	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0038066	p38MAPK cascade
http://purl.obolibrary.org/obo/GO_0106393	regulation of palmitic acid catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1900534	palmitic acid catabolic process
http://purl.obolibrary.org/obo/GO_2000226	regulation of pancreatic A cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0003310	pancreatic A cell differentiation
http://purl.obolibrary.org/obo/GO_1902276	regulation of pancreatic amylase secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0036395	pancreatic amylase secretion
http://purl.obolibrary.org/obo/GO_0090186	regulation of pancreatic juice secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030157	pancreatic juice secretion
http://purl.obolibrary.org/obo/GO_2000229	regulation of pancreatic stellate cell proliferation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0072343	pancreatic stellate cell proliferation
http://purl.obolibrary.org/obo/GO_1904242	regulation of pancreatic trypsinogen secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1990747	pancreatic trypsinogen secretion
http://purl.obolibrary.org/obo/GO_2000828	regulation of parathyroid hormone secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035898	parathyroid hormone secretion
http://purl.obolibrary.org/obo/GO_0048345	regulation of paraxial mesodermal cell fate determination	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048344	paraxial mesodermal cell fate determination
http://purl.obolibrary.org/obo/GO_0048349	regulation of paraxial mesodermal cell fate specification	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048348	paraxial mesodermal cell fate specification
http://purl.obolibrary.org/obo/GO_1905089	regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061734	parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
http://purl.obolibrary.org/obo/GO_0062207	regulation of pattern recognition receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002221	pattern recognition receptor signaling pathway
http://purl.obolibrary.org/obo/GO_1900030	regulation of pectin biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045489	pectin biosynthetic process
http://purl.obolibrary.org/obo/GO_2001003	regulation of pectin catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045490	pectin catabolic process
http://purl.obolibrary.org/obo/GO_0075202	regulation of penetration hypha formation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0075201	penetration hypha formation
http://purl.obolibrary.org/obo/GO_1900196	regulation of penicillin biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042318	penicillin biosynthetic process
http://purl.obolibrary.org/obo/GO_0033247	regulation of penicillin catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042317	penicillin catabolic process
http://purl.obolibrary.org/obo/GO_0033244	regulation of penicillin metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042316	penicillin metabolic process
http://purl.obolibrary.org/obo/GO_0060405	regulation of penile erection	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043084	penile erection
http://purl.obolibrary.org/obo/GO_1900887	regulation of pentadecane biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1900634	pentadecane biosynthetic process
http://purl.obolibrary.org/obo/GO_1900890	regulation of pentadecane metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1900633	pentadecane metabolic process
http://purl.obolibrary.org/obo/GO_1900360	regulation of pentasaccharide transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_2001100	pentasaccharide transport
http://purl.obolibrary.org/obo/GO_0043456	regulation of pentose-phosphate shunt	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006098	pentose-phosphate shunt
http://purl.obolibrary.org/obo/GO_1901039	regulation of peptide antigen transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0046968	peptide antigen transport
http://purl.obolibrary.org/obo/GO_0060568	regulation of peptide hormone processing	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0016486	peptide hormone processing
http://purl.obolibrary.org/obo/GO_0090276	regulation of peptide hormone secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030072	peptide hormone secretion
http://purl.obolibrary.org/obo/GO_0002791	regulation of peptide secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002790	peptide secretion
http://purl.obolibrary.org/obo/GO_0090087	regulation of peptide transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0015833	peptide transport
http://purl.obolibrary.org/obo/GO_0061058	regulation of peptidoglycan recognition protein signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061057	peptidoglycan recognition protein signaling pathway
http://purl.obolibrary.org/obo/GO_1902662	regulation of peptidyl-L-cysteine S-palmitoylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0018230	peptidyl-L-cysteine S-palmitoylation
http://purl.obolibrary.org/obo/GO_2000169	regulation of peptidyl-cysteine S-nitrosylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0018119	peptidyl-cysteine S-nitrosylation
http://purl.obolibrary.org/obo/GO_2000756	regulation of peptidyl-lysine acetylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0018394	peptidyl-lysine acetylation
http://purl.obolibrary.org/obo/GO_0120093	regulation of peptidyl-lysine crotonylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0140066	peptidyl-lysine crotonylation
http://purl.obolibrary.org/obo/GO_1902308	regulation of peptidyl-serine dephosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070262	peptidyl-serine dephosphorylation
http://purl.obolibrary.org/obo/GO_0033135	regulation of peptidyl-serine phosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0018105	peptidyl-serine phosphorylation
http://purl.obolibrary.org/obo/GO_0033139	regulation of peptidyl-serine phosphorylation of STAT protein	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042501	serine phosphorylation of STAT protein
http://purl.obolibrary.org/obo/GO_0010799	regulation of peptidyl-threonine phosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0018107	peptidyl-threonine phosphorylation
http://purl.obolibrary.org/obo/GO_1900084	regulation of peptidyl-tyrosine autophosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0038083	peptidyl-tyrosine autophosphorylation
http://purl.obolibrary.org/obo/GO_0050730	regulation of peptidyl-tyrosine phosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0018108	peptidyl-tyrosine phosphorylation
http://purl.obolibrary.org/obo/GO_0090052	regulation of pericentric heterochromatin formation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0031508	pericentric heterochromatin formation
http://purl.obolibrary.org/obo/GO_0002917	regulation of peripheral B cell anergy	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002453	peripheral B cell anergy
http://purl.obolibrary.org/obo/GO_0002908	regulation of peripheral B cell deletion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002454	peripheral B cell deletion
http://purl.obolibrary.org/obo/GO_0002849	regulation of peripheral T cell tolerance induction	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002458	peripheral T cell tolerance induction
http://purl.obolibrary.org/obo/GO_0002658	regulation of peripheral tolerance induction	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002465	peripheral tolerance induction
http://purl.obolibrary.org/obo/GO_1900063	regulation of peroxisome organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007031	peroxisome organization
http://purl.obolibrary.org/obo/GO_0035358	regulation of peroxisome proliferator activated receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035357	peroxisome proliferator activated receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0050764	regulation of phagocytosis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006909	phagocytosis
http://purl.obolibrary.org/obo/GO_0060099	regulation of phagocytosis, engulfment	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006911	phagocytosis, engulfment
http://purl.obolibrary.org/obo/GO_1905162	regulation of phagosome maturation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0090382	phagosome maturation
http://purl.obolibrary.org/obo/GO_1900980	regulation of phenazine biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002047	phenazine biosynthetic process
http://purl.obolibrary.org/obo/GO_1900239	regulation of phenotypic switching	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0036166	phenotypic switching
http://purl.obolibrary.org/obo/GO_2000762	regulation of phenylpropanoid metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009698	phenylpropanoid metabolic process
http://purl.obolibrary.org/obo/GO_0010969	regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000750	pheromone-dependent signal transduction involved in conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0070805	regulation of phialide development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070790	phialide development
http://purl.obolibrary.org/obo/GO_0019220	regulation of phosphate metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006796	phosphate-containing compound metabolic process
http://purl.obolibrary.org/obo/GO_2000185	regulation of phosphate transmembrane transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035435	phosphate ion transmembrane transport
http://purl.obolibrary.org/obo/GO_0010966	regulation of phosphate transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006817	phosphate ion transport
http://purl.obolibrary.org/obo/GO_1905693	regulation of phosphatidic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006654	phosphatidic acid biosynthetic process
http://purl.obolibrary.org/obo/GO_2001245	regulation of phosphatidylcholine biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006656	phosphatidylcholine biosynthetic process
http://purl.obolibrary.org/obo/GO_0010899	regulation of phosphatidylcholine catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0034638	phosphatidylcholine catabolic process
http://purl.obolibrary.org/obo/GO_0150172	regulation of phosphatidylcholine metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0046470	phosphatidylcholine metabolic process
http://purl.obolibrary.org/obo/GO_0150175	regulation of phosphatidylethanolamine metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0046337	phosphatidylethanolamine metabolic process
http://purl.obolibrary.org/obo/GO_1901351	regulation of phosphatidylglycerol biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006655	phosphatidylglycerol biosynthetic process
http://purl.obolibrary.org/obo/GO_0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction
http://purl.obolibrary.org/obo/GO_0010511	regulation of phosphatidylinositol biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006661	phosphatidylinositol biosynthetic process
http://purl.obolibrary.org/obo/GO_0060304	regulation of phosphatidylinositol dephosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0046856	phosphatidylinositol dephosphorylation
http://purl.obolibrary.org/obo/GO_1900468	regulation of phosphatidylserine biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006659	phosphatidylserine biosynthetic process
http://purl.obolibrary.org/obo/GO_1905780	regulation of phosphatidylserine exposure on apoptotic cell surface	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070782	phosphatidylserine exposure on apoptotic cell surface
http://purl.obolibrary.org/obo/GO_0150178	regulation of phosphatidylserine metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006658	phosphatidylserine metabolic process
http://purl.obolibrary.org/obo/GO_1900736	regulation of phospholipase C-activating G protein-coupled receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007200	phospholipase C-activating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0071071	regulation of phospholipid biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0008654	phospholipid biosynthetic process
http://purl.obolibrary.org/obo/GO_0060696	regulation of phospholipid catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009395	phospholipid catabolic process
http://purl.obolibrary.org/obo/GO_1902994	regulation of phospholipid efflux	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0033700	phospholipid efflux
http://purl.obolibrary.org/obo/GO_1903725	regulation of phospholipid metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006644	phospholipid metabolic process
http://purl.obolibrary.org/obo/GO_0061091	regulation of phospholipid translocation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045332	phospholipid translocation
http://purl.obolibrary.org/obo/GO_2001138	regulation of phospholipid transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0015914	phospholipid transport
http://purl.obolibrary.org/obo/GO_0070297	regulation of phosphorelay signal transduction system	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000160	phosphorelay signal transduction system
http://purl.obolibrary.org/obo/GO_0051174	regulation of phosphorus metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006793	phosphorus metabolic process
http://purl.obolibrary.org/obo/GO_0006795	regulation of phosphorus utilization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006794	phosphorus utilization
http://purl.obolibrary.org/obo/GO_0042325	regulation of phosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0016310	phosphorylation
http://purl.obolibrary.org/obo/GO_0010099	regulation of photomorphogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009640	photomorphogenesis
http://purl.obolibrary.org/obo/GO_2000028	regulation of photoperiodism, flowering	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048573	photoperiodism, flowering
http://purl.obolibrary.org/obo/GO_2000289	regulation of photoreceptor cell axon guidance	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0072499	photoreceptor cell axon guidance
http://purl.obolibrary.org/obo/GO_0046532	regulation of photoreceptor cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0046530	photoreceptor cell differentiation
http://purl.obolibrary.org/obo/GO_0080093	regulation of photorespiration	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009853	photorespiration
http://purl.obolibrary.org/obo/GO_0010109	regulation of photosynthesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0015979	photosynthesis
http://purl.obolibrary.org/obo/GO_0010110	regulation of photosynthesis, dark reaction	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0019685	photosynthesis, dark reaction
http://purl.obolibrary.org/obo/GO_0042548	regulation of photosynthesis, light reaction	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0019684	photosynthesis, light reaction
http://purl.obolibrary.org/obo/GO_2000694	regulation of phragmoplast microtubule organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0080175	phragmoplast microtubule organization
http://purl.obolibrary.org/obo/GO_0052319	regulation of phytoalexin biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0052315	phytoalexin biosynthetic process
http://purl.obolibrary.org/obo/GO_0052318	regulation of phytoalexin metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0052314	phytoalexin metabolic process
http://purl.obolibrary.org/obo/GO_1904963	regulation of phytol biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0033520	phytol biosynthetic process
http://purl.obolibrary.org/obo/GO_0140542	regulation of piRNA transcription	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0140541	piRNA transcription
http://purl.obolibrary.org/obo/GO_0050932	regulation of pigment cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0050931	pigment cell differentiation
http://purl.obolibrary.org/obo/GO_0120305	regulation of pigmentation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation
http://purl.obolibrary.org/obo/GO_0048548	regulation of pinocytosis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006907	pinocytosis
http://purl.obolibrary.org/obo/GO_0110079	regulation of placenta blood vessel development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0060674	placenta blood vessel development
http://purl.obolibrary.org/obo/GO_2000040	regulation of planar cell polarity pathway involved in axis elongation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0003402	planar cell polarity pathway involved in axis elongation
http://purl.obolibrary.org/obo/GO_2000159	regulation of planar cell polarity pathway involved in heart morphogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061346	planar cell polarity pathway involved in heart morphogenesis
http://purl.obolibrary.org/obo/GO_2000167	regulation of planar cell polarity pathway involved in neural tube closure	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0090179	planar cell polarity pathway involved in neural tube closure
http://purl.obolibrary.org/obo/GO_1903888	regulation of plant epidermal cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0090627	plant epidermal cell differentiation
http://purl.obolibrary.org/obo/GO_1905428	regulation of plant organ formation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1905393	plant organ formation
http://purl.obolibrary.org/obo/GO_1905421	regulation of plant organ morphogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1905392	plant organ morphogenesis
http://purl.obolibrary.org/obo/GO_2001009	regulation of plant-type cell wall cellulose biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0052324	plant-type cell wall cellulose biosynthetic process
http://purl.obolibrary.org/obo/GO_2000939	regulation of plant-type cell wall cellulose catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044348	plant-type cell wall cellulose catabolic process
http://purl.obolibrary.org/obo/GO_0010363	regulation of plant-type hypersensitive response	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009626	plant-type hypersensitive response
http://purl.obolibrary.org/obo/GO_1900098	regulation of plasma cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002317	plasma cell differentiation
http://purl.obolibrary.org/obo/GO_0002529	regulation of plasma kallikrein-kinin cascade	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002353	plasma kallikrein-kinin cascade
http://purl.obolibrary.org/obo/GO_0034444	regulation of plasma lipoprotein oxidation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0034441	plasma lipoprotein particle oxidation
http://purl.obolibrary.org/obo/GO_0120032	regulation of plasma membrane bounded cell projection assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0120031	plasma membrane bounded cell projection assembly
