defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/GO_0045983	positive regulation of purine nucleobase metabolic process	http://purl.obolibrary.org/obo/GO_0006144	purine nucleobase metabolic process
http://purl.obolibrary.org/obo/GO_1900373	positive regulation of purine nucleotide biosynthetic process	http://purl.obolibrary.org/obo/GO_0006164	purine nucleotide biosynthetic process
http://purl.obolibrary.org/obo/GO_0033123	positive regulation of purine nucleotide catabolic process	http://purl.obolibrary.org/obo/GO_0006195	purine nucleotide catabolic process
http://purl.obolibrary.org/obo/GO_1900544	positive regulation of purine nucleotide metabolic process	http://purl.obolibrary.org/obo/GO_0006163	purine nucleotide metabolic process
http://purl.obolibrary.org/obo/GO_0120072	positive regulation of pyloric antrum smooth muscle contraction	http://purl.obolibrary.org/obo/GO_0120065	pyloric antrum smooth muscle contraction
http://purl.obolibrary.org/obo/GO_0062162	positive regulation of pyocyanine biosynthetic process	http://purl.obolibrary.org/obo/GO_0106220	pyocyanine biosynthetic process
http://purl.obolibrary.org/obo/GO_0045985	positive regulation of pyrimidine nucleobase metabolic process	http://purl.obolibrary.org/obo/GO_0006206	pyrimidine nucleobase metabolic process
http://purl.obolibrary.org/obo/GO_1900399	positive regulation of pyrimidine nucleotide biosynthetic process	http://purl.obolibrary.org/obo/GO_0006221	pyrimidine nucleotide biosynthetic process
http://purl.obolibrary.org/obo/GO_1903931	positive regulation of pyrimidine-containing compound salvage	http://purl.obolibrary.org/obo/GO_0008655	pyrimidine-containing compound salvage
http://purl.obolibrary.org/obo/GO_0140639	positive regulation of pyroptosis	http://purl.obolibrary.org/obo/GO_0070269	pyroptosis
http://purl.obolibrary.org/obo/GO_1903168	positive regulation of pyrroline-5-carboxylate reductase activity	http://purl.obolibrary.org/obo/GO_0004735	pyrroline-5-carboxylate reductase activity
http://purl.obolibrary.org/obo/GO_1904184	positive regulation of pyruvate dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0004738	pyruvate dehydrogenase activity
http://purl.obolibrary.org/obo/GO_1903304	positive regulation of pyruvate kinase activity	http://purl.obolibrary.org/obo/GO_0004743	pyruvate kinase activity
http://purl.obolibrary.org/obo/GO_1904986	positive regulation of quinolinate biosynthetic process	http://purl.obolibrary.org/obo/GO_0019805	quinolinate biosynthetic process
http://purl.obolibrary.org/obo/GO_2000749	positive regulation of rDNA heterochromatin formation	http://purl.obolibrary.org/obo/GO_0000183	rDNA heterochromatin formation
http://purl.obolibrary.org/obo/GO_2000234	positive regulation of rRNA processing	http://purl.obolibrary.org/obo/GO_0006364	rRNA processing
http://purl.obolibrary.org/obo/GO_1900093	positive regulation of raffinose biosynthetic process	http://purl.obolibrary.org/obo/GO_0033529	raffinose biosynthetic process
http://purl.obolibrary.org/obo/GO_1903428	positive regulation of reactive oxygen species biosynthetic process	http://purl.obolibrary.org/obo/GO_1903409	reactive oxygen species biosynthetic process
http://purl.obolibrary.org/obo/GO_2000379	positive regulation of reactive oxygen species metabolic process	http://purl.obolibrary.org/obo/GO_0072593	reactive oxygen species metabolic process
http://purl.obolibrary.org/obo/GO_1900122	positive regulation of receptor binding	http://purl.obolibrary.org/obo/GO_0005102	signaling receptor binding
http://purl.obolibrary.org/obo/GO_2000646	positive regulation of receptor catabolic process	http://purl.obolibrary.org/obo/GO_0032801	receptor catabolic process
http://purl.obolibrary.org/obo/GO_1903911	positive regulation of receptor clustering	http://purl.obolibrary.org/obo/GO_0043113	receptor clustering
http://purl.obolibrary.org/obo/GO_0002092	positive regulation of receptor internalization	http://purl.obolibrary.org/obo/GO_0031623	receptor internalization
http://purl.obolibrary.org/obo/GO_1902685	positive regulation of receptor localization to synapse	http://purl.obolibrary.org/obo/GO_0097120	receptor localization to synapse
http://purl.obolibrary.org/obo/GO_0001921	positive regulation of receptor recycling	http://purl.obolibrary.org/obo/GO_0001881	receptor recycling
http://purl.obolibrary.org/obo/GO_0046427	positive regulation of receptor signaling pathway via JAK-STAT	http://purl.obolibrary.org/obo/GO_0007259	receptor signaling pathway via JAK-STAT
http://purl.obolibrary.org/obo/GO_1904894	positive regulation of receptor signaling pathway via STAT	http://purl.obolibrary.org/obo/GO_0097696	receptor signaling pathway via STAT
http://purl.obolibrary.org/obo/GO_0048260	positive regulation of receptor-mediated endocytosis	http://purl.obolibrary.org/obo/GO_0006898	receptor-mediated endocytosis
http://purl.obolibrary.org/obo/GO_1905602	positive regulation of receptor-mediated endocytosis involved in cholesterol transport	http://purl.obolibrary.org/obo/GO_0090118	receptor-mediated endocytosis involved in cholesterol transport
http://purl.obolibrary.org/obo/GO_1902736	positive regulation of receptor-mediated virion attachment to host cell	http://purl.obolibrary.org/obo/GO_0046813	receptor-mediated virion attachment to host cell
http://purl.obolibrary.org/obo/GO_0010845	positive regulation of reciprocal meiotic recombination	http://purl.obolibrary.org/obo/GO_0007131	reciprocal meiotic recombination
http://purl.obolibrary.org/obo/GO_1903643	positive regulation of recombination hotspot binding	http://purl.obolibrary.org/obo/GO_0010844	recombination hotspot binding
http://purl.obolibrary.org/obo/GO_0090228	positive regulation of red or far-red light signaling pathway	http://purl.obolibrary.org/obo/GO_0010017	red or far-red light signaling pathway
http://purl.obolibrary.org/obo/GO_1903307	positive regulation of regulated secretory pathway	http://purl.obolibrary.org/obo/GO_0045055	regulated exocytosis
http://purl.obolibrary.org/obo/GO_0140748	positive regulation of regulation of ascospore wall (1->3)-beta-D-glucan biosynthetic process	http://purl.obolibrary.org/obo/GO_0034413	ascospore wall (1->3)-beta-D-glucan biosynthetic process
http://purl.obolibrary.org/obo/GO_1904199	positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization	http://purl.obolibrary.org/obo/GO_1990736	regulation of vascular associated smooth muscle cell membrane depolarization
http://purl.obolibrary.org/obo/GO_0045591	positive regulation of regulatory T cell differentiation	http://purl.obolibrary.org/obo/GO_0045066	regulatory T cell differentiation
http://purl.obolibrary.org/obo/GO_1901899	positive regulation of relaxation of cardiac muscle	http://purl.obolibrary.org/obo/GO_0055119	relaxation of cardiac muscle
http://purl.obolibrary.org/obo/GO_1901079	positive regulation of relaxation of muscle	http://purl.obolibrary.org/obo/GO_0090075	relaxation of muscle
http://purl.obolibrary.org/obo/GO_1901082	positive regulation of relaxation of smooth muscle	http://purl.obolibrary.org/obo/GO_0044557	relaxation of smooth muscle
http://purl.obolibrary.org/obo/GO_0090200	positive regulation of release of cytochrome c from mitochondria	http://purl.obolibrary.org/obo/GO_0001836	release of cytochrome c from mitochondria
http://purl.obolibrary.org/obo/GO_0051281	positive regulation of release of sequestered calcium ion into cytosol	http://purl.obolibrary.org/obo/GO_0051209	release of sequestered calcium ion into cytosol
http://purl.obolibrary.org/obo/GO_1904833	positive regulation of removal of superoxide radicals	http://purl.obolibrary.org/obo/GO_0019430	removal of superoxide radicals
http://purl.obolibrary.org/obo/GO_2000534	positive regulation of renal albumin absorption	http://purl.obolibrary.org/obo/GO_0097018	renal albumin absorption
http://purl.obolibrary.org/obo/GO_1902754	positive regulation of renal amino acid absorption	http://purl.obolibrary.org/obo/GO_1990297	renal amino acid absorption
http://purl.obolibrary.org/obo/GO_1903404	positive regulation of renal phosphate excretion	http://purl.obolibrary.org/obo/GO_0044722	renal phosphate excretion
http://purl.obolibrary.org/obo/GO_0035815	positive regulation of renal sodium excretion	http://purl.obolibrary.org/obo/GO_0035812	renal sodium excretion
http://purl.obolibrary.org/obo/GO_2001153	positive regulation of renal water transport	http://purl.obolibrary.org/obo/GO_0003097	renal water transport
http://purl.obolibrary.org/obo/GO_1900135	positive regulation of renin secretion into blood stream	http://purl.obolibrary.org/obo/GO_0002001	renin secretion into blood stream
http://purl.obolibrary.org/obo/GO_1904728	positive regulation of replicative senescence	http://purl.obolibrary.org/obo/GO_0090399	replicative senescence
http://purl.obolibrary.org/obo/GO_2000243	positive regulation of reproductive process	http://purl.obolibrary.org/obo/GO_0022414	reproductive process
http://purl.obolibrary.org/obo/GO_0060267	positive regulation of respiratory burst	http://purl.obolibrary.org/obo/GO_0045730	respiratory burst
http://purl.obolibrary.org/obo/GO_0060265	positive regulation of respiratory burst involved in inflammatory response	http://purl.obolibrary.org/obo/GO_0002536	respiratory burst involved in inflammatory response
http://purl.obolibrary.org/obo/GO_1903942	positive regulation of respiratory gaseous exchange	http://purl.obolibrary.org/obo/GO_0007585	respiratory gaseous exchange by respiratory system
http://purl.obolibrary.org/obo/GO_1902154	positive regulation of response to DNA damage checkpoint signaling	http://purl.obolibrary.org/obo/GO_0072423	response to DNA damage checkpoint signaling
http://purl.obolibrary.org/obo/GO_2001022	positive regulation of response to DNA damage stimulus	http://purl.obolibrary.org/obo/GO_0006974	cellular response to DNA damage stimulus
http://purl.obolibrary.org/obo/GO_1902152	positive regulation of response to DNA integrity checkpoint signaling	http://purl.obolibrary.org/obo/GO_0072402	response to DNA integrity checkpoint signaling
http://purl.obolibrary.org/obo/GO_1902156	positive regulation of response to G1 DNA damage checkpoint signaling	http://purl.obolibrary.org/obo/GO_0072432	response to G1 DNA damage checkpoint signaling
http://purl.obolibrary.org/obo/GO_1902158	positive regulation of response to G2 DNA damage checkpoint signaling	http://purl.obolibrary.org/obo/GO_0072426	response to G2 DNA damage checkpoint signaling
http://purl.obolibrary.org/obo/GO_1901459	positive regulation of response to acetate	http://purl.obolibrary.org/obo/GO_0010034	response to acetate
http://purl.obolibrary.org/obo/GO_1901421	positive regulation of response to alcohol	http://purl.obolibrary.org/obo/GO_0097305	response to alcohol
http://purl.obolibrary.org/obo/GO_1900523	positive regulation of response to amylopectin	http://purl.obolibrary.org/obo/GO_0044591	response to amylopectin
http://purl.obolibrary.org/obo/GO_1901453	positive regulation of response to benzene	http://purl.obolibrary.org/obo/GO_1901423	response to benzene
http://purl.obolibrary.org/obo/GO_0002833	positive regulation of response to biotic stimulus	http://purl.obolibrary.org/obo/GO_0009607	response to biotic stimulus
http://purl.obolibrary.org/obo/GO_1901450	positive regulation of response to butan-1-ol	http://purl.obolibrary.org/obo/GO_1901422	response to butan-1-ol
http://purl.obolibrary.org/obo/GO_1905947	positive regulation of response to calcium ion	http://purl.obolibrary.org/obo/GO_0051592	response to calcium ion
http://purl.obolibrary.org/obo/GO_1902146	positive regulation of response to cell cycle checkpoint signaling	http://purl.obolibrary.org/obo/GO_0072396	response to cell cycle checkpoint signaling
http://purl.obolibrary.org/obo/GO_1901433	positive regulation of response to cycloalkane	http://purl.obolibrary.org/obo/GO_0014071	response to cycloalkane
http://purl.obolibrary.org/obo/GO_0060760	positive regulation of response to cytokine stimulus	http://purl.obolibrary.org/obo/GO_0034097	response to cytokine
http://purl.obolibrary.org/obo/GO_1902148	positive regulation of response to cytokinesis checkpoint signaling	http://purl.obolibrary.org/obo/GO_0072399	response to cytokinesis checkpoint signaling
http://purl.obolibrary.org/obo/GO_2001025	positive regulation of response to drug	http://purl.obolibrary.org/obo/GO_0009410	response to xenobiotic stimulus
http://purl.obolibrary.org/obo/GO_1905898	positive regulation of response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0034976	response to endoplasmic reticulum stress
http://purl.obolibrary.org/obo/GO_1901418	positive regulation of response to ethanol	http://purl.obolibrary.org/obo/GO_0045471	response to ethanol
http://purl.obolibrary.org/obo/GO_0032103	positive regulation of response to external stimulus	http://purl.obolibrary.org/obo/GO_0009605	response to external stimulus
http://purl.obolibrary.org/obo/GO_0032106	positive regulation of response to extracellular stimulus	http://purl.obolibrary.org/obo/GO_0009991	response to extracellular stimulus
http://purl.obolibrary.org/obo/GO_0032097	positive regulation of response to food	http://purl.obolibrary.org/obo/GO_0032094	response to food
http://purl.obolibrary.org/obo/GO_1901462	positive regulation of response to formic acid	http://purl.obolibrary.org/obo/GO_1901425	response to formic acid
http://purl.obolibrary.org/obo/GO_1901444	positive regulation of response to furfural	http://purl.obolibrary.org/obo/GO_1901426	response to furfural
http://purl.obolibrary.org/obo/GO_2001230	positive regulation of response to gamma radiation	http://purl.obolibrary.org/obo/GO_0010332	response to gamma radiation
http://purl.obolibrary.org/obo/GO_1903971	positive regulation of response to macrophage colony-stimulating factor	http://purl.obolibrary.org/obo/GO_0036005	response to macrophage colony-stimulating factor
http://purl.obolibrary.org/obo/GO_0032109	positive regulation of response to nutrient levels	http://purl.obolibrary.org/obo/GO_0031667	response to nutrient levels
http://purl.obolibrary.org/obo/GO_1902884	positive regulation of response to oxidative stress	http://purl.obolibrary.org/obo/GO_0006979	response to oxidative stress
http://purl.obolibrary.org/obo/GO_1901447	positive regulation of response to propan-1-ol	http://purl.obolibrary.org/obo/GO_1901427	response to propan-1-ol
http://purl.obolibrary.org/obo/GO_1900520	positive regulation of response to pullulan	http://purl.obolibrary.org/obo/GO_0044592	response to pullulan
http://purl.obolibrary.org/obo/GO_1901033	positive regulation of response to reactive oxygen species	http://purl.obolibrary.org/obo/GO_0000302	response to reactive oxygen species
http://purl.obolibrary.org/obo/GO_1901002	positive regulation of response to salt stress	http://purl.obolibrary.org/obo/GO_0009651	response to salt stress
http://purl.obolibrary.org/obo/GO_0048584	positive regulation of response to stimulus	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus
http://purl.obolibrary.org/obo/GO_1901456	positive regulation of response to toluene	http://purl.obolibrary.org/obo/GO_1901424	response to toluene
http://purl.obolibrary.org/obo/GO_0002836	positive regulation of response to tumor cell	http://purl.obolibrary.org/obo/GO_0002347	response to tumor cell
http://purl.obolibrary.org/obo/GO_0060332	positive regulation of response to type II interferon	http://purl.obolibrary.org/obo/GO_0034341	response to type II interferon
http://purl.obolibrary.org/obo/GO_1902584	positive regulation of response to water deprivation	http://purl.obolibrary.org/obo/GO_0009414	response to water deprivation
http://purl.obolibrary.org/obo/GO_1903036	positive regulation of response to wounding	http://purl.obolibrary.org/obo/GO_0009611	response to wounding
http://purl.obolibrary.org/obo/GO_0140501	positive regulation of reticulophagy	http://purl.obolibrary.org/obo/GO_0061709	reticulophagy
http://purl.obolibrary.org/obo/GO_1902868	positive regulation of retina development in camera-type eye	http://purl.obolibrary.org/obo/GO_0060041	retina development in camera-type eye
http://purl.obolibrary.org/obo/GO_0046670	positive regulation of retinal cell programmed cell death	http://purl.obolibrary.org/obo/GO_0046666	retinal cell programmed cell death
http://purl.obolibrary.org/obo/GO_1902336	positive regulation of retinal ganglion cell axon guidance	http://purl.obolibrary.org/obo/GO_0031290	retinal ganglion cell axon guidance
http://purl.obolibrary.org/obo/GO_0060225	positive regulation of retinal rod cell fate commitment	http://purl.obolibrary.org/obo/GO_0060223	retinal rod cell fate commitment
http://purl.obolibrary.org/obo/GO_1900054	positive regulation of retinoic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0002138	retinoic acid biosynthetic process
http://purl.obolibrary.org/obo/GO_0048386	positive regulation of retinoic acid receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0048384	retinoic acid receptor signaling pathway
http://purl.obolibrary.org/obo/GO_2001019	positive regulation of retrograde axon cargo transport	http://purl.obolibrary.org/obo/GO_0008090	retrograde axonal transport
http://purl.obolibrary.org/obo/GO_1901956	positive regulation of retrograde dense core granule transport	http://purl.obolibrary.org/obo/GO_1990049	retrograde neuronal dense core vesicle transport
http://purl.obolibrary.org/obo/GO_1904154	positive regulation of retrograde protein transport, ER to cytosol	http://purl.obolibrary.org/obo/GO_0030970	retrograde protein transport, ER to cytosol
http://purl.obolibrary.org/obo/GO_1905434	positive regulation of retrograde trans-synaptic signaling by neuropeptide	http://purl.obolibrary.org/obo/GO_0099082	retrograde trans-synaptic signaling by neuropeptide
http://purl.obolibrary.org/obo/GO_1905281	positive regulation of retrograde transport, endosome to Golgi	http://purl.obolibrary.org/obo/GO_0042147	retrograde transport, endosome to Golgi
http://purl.obolibrary.org/obo/GO_1903064	positive regulation of reverse cholesterol transport	http://purl.obolibrary.org/obo/GO_0043691	reverse cholesterol transport
http://purl.obolibrary.org/obo/GO_1900270	positive regulation of reverse transcription	http://purl.obolibrary.org/obo/GO_0001171	reverse transcription
http://purl.obolibrary.org/obo/GO_2000199	positive regulation of ribonucleoprotein complex localization	http://purl.obolibrary.org/obo/GO_0071166	ribonucleoprotein complex localization
http://purl.obolibrary.org/obo/GO_1905118	positive regulation of ribonucleoside-diphosphate reductase activity	http://purl.obolibrary.org/obo/GO_0061731	ribonucleoside-diphosphate reductase activity
http://purl.obolibrary.org/obo/GO_2000205	positive regulation of ribosomal large subunit export from nucleus	http://purl.obolibrary.org/obo/GO_0000055	ribosomal large subunit export from nucleus
http://purl.obolibrary.org/obo/GO_2000208	positive regulation of ribosomal small subunit export from nucleus	http://purl.obolibrary.org/obo/GO_0000056	ribosomal small subunit export from nucleus
http://purl.obolibrary.org/obo/GO_2000202	positive regulation of ribosomal subunit export from nucleus	http://purl.obolibrary.org/obo/GO_0000054	ribosomal subunit export from nucleus
http://purl.obolibrary.org/obo/GO_0090070	positive regulation of ribosome biogenesis	http://purl.obolibrary.org/obo/GO_0042254	ribosome biogenesis
http://purl.obolibrary.org/obo/GO_1902892	positive regulation of root hair elongation	http://purl.obolibrary.org/obo/GO_0048767	root hair elongation
http://purl.obolibrary.org/obo/GO_1900029	positive regulation of ruffle assembly	http://purl.obolibrary.org/obo/GO_0097178	ruffle assembly
http://purl.obolibrary.org/obo/GO_0060316	positive regulation of ryanodine-sensitive calcium-release channel activity	http://purl.obolibrary.org/obo/GO_0005219	ryanodine-sensitive calcium-release channel activity
http://purl.obolibrary.org/obo/GO_0046878	positive regulation of saliva secretion	http://purl.obolibrary.org/obo/GO_0046541	saliva secretion
http://purl.obolibrary.org/obo/GO_0045706	positive regulation of salivary gland boundary specification	http://purl.obolibrary.org/obo/GO_0007432	salivary gland boundary specification
http://purl.obolibrary.org/obo/GO_1900973	positive regulation of sarcinapterin biosynthetic process	http://purl.obolibrary.org/obo/GO_1900868	sarcinapterin biosynthetic process
http://purl.obolibrary.org/obo/GO_1900970	positive regulation of sarcinapterin metabolic process	http://purl.obolibrary.org/obo/GO_1900867	sarcinapterin metabolic process
http://purl.obolibrary.org/obo/GO_0060298	positive regulation of sarcomere organization	http://purl.obolibrary.org/obo/GO_0045214	sarcomere organization
http://purl.obolibrary.org/obo/GO_0014718	positive regulation of satellite cell activation involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0014901	satellite cell activation involved in skeletal muscle regeneration
http://purl.obolibrary.org/obo/GO_1904369	positive regulation of sclerenchyma cell differentiation	http://purl.obolibrary.org/obo/GO_0014001	sclerenchyma cell differentiation
http://purl.obolibrary.org/obo/GO_1901924	positive regulation of sclerotium development	http://purl.obolibrary.org/obo/GO_1990045	sclerotium development
http://purl.obolibrary.org/obo/GO_0061189	positive regulation of sclerotome development	http://purl.obolibrary.org/obo/GO_0061056	sclerotome development
http://purl.obolibrary.org/obo/GO_1904004	positive regulation of sebum secreting cell proliferation	http://purl.obolibrary.org/obo/GO_1990654	sebum secreting cell proliferation
http://purl.obolibrary.org/obo/GO_1903397	positive regulation of secondary cell septum biogenesis	http://purl.obolibrary.org/obo/GO_1990344	secondary cell septum biogenesis
http://purl.obolibrary.org/obo/GO_1901348	positive regulation of secondary cell wall biogenesis	http://purl.obolibrary.org/obo/GO_0009834	plant-type secondary cell wall biogenesis
http://purl.obolibrary.org/obo/GO_2000605	positive regulation of secondary growth	http://purl.obolibrary.org/obo/GO_0080117	secondary growth
http://purl.obolibrary.org/obo/GO_1900378	positive regulation of secondary metabolite biosynthetic process	http://purl.obolibrary.org/obo/GO_0044550	secondary metabolite biosynthetic process
http://purl.obolibrary.org/obo/GO_0051047	positive regulation of secretion	http://purl.obolibrary.org/obo/GO_0046903	secretion
http://purl.obolibrary.org/obo/GO_1903532	positive regulation of secretion by cell	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell
http://purl.obolibrary.org/obo/GO_0090340	positive regulation of secretion of lysosomal enzymes	http://purl.obolibrary.org/obo/GO_0033299	secretion of lysosomal enzymes
http://purl.obolibrary.org/obo/GO_1904411	positive regulation of secretory granule organization	http://purl.obolibrary.org/obo/GO_0033363	secretory granule organization
http://purl.obolibrary.org/obo/GO_1902040	positive regulation of seed dormancy process	http://purl.obolibrary.org/obo/GO_0010162	seed dormancy process
http://purl.obolibrary.org/obo/GO_0010030	positive regulation of seed germination	http://purl.obolibrary.org/obo/GO_0009845	seed germination
http://purl.obolibrary.org/obo/GO_2000693	positive regulation of seed maturation	http://purl.obolibrary.org/obo/GO_0010431	seed maturation
http://purl.obolibrary.org/obo/GO_1904571	positive regulation of selenocysteine incorporation	http://purl.obolibrary.org/obo/GO_0001514	selenocysteine incorporation
http://purl.obolibrary.org/obo/GO_1904575	positive regulation of selenocysteine insertion sequence binding	http://purl.obolibrary.org/obo/GO_0035368	selenocysteine insertion sequence binding
http://purl.obolibrary.org/obo/GO_1905827	positive regulation of selenocysteine metabolic process	http://purl.obolibrary.org/obo/GO_0016259	selenocysteine metabolic process
http://purl.obolibrary.org/obo/GO_2001262	positive regulation of semaphorin-plexin signaling pathway	http://purl.obolibrary.org/obo/GO_0071526	semaphorin-plexin signaling pathway
http://purl.obolibrary.org/obo/GO_2000764	positive regulation of semaphorin-plexin signaling pathway involved in outflow tract morphogenesis	http://purl.obolibrary.org/obo/GO_0071527	semaphorin-plexin signaling pathway involved in outflow tract morphogenesis
http://purl.obolibrary.org/obo/GO_1905491	positive regulation of sensory neuron axon guidance	http://purl.obolibrary.org/obo/GO_0097374	sensory neuron axon guidance
http://purl.obolibrary.org/obo/GO_1904662	positive regulation of sensory perception of bitter taste	http://purl.obolibrary.org/obo/GO_0050913	sensory perception of bitter taste
http://purl.obolibrary.org/obo/GO_1904058	positive regulation of sensory perception of pain	http://purl.obolibrary.org/obo/GO_0019233	sensory perception of pain
http://purl.obolibrary.org/obo/GO_1904658	positive regulation of sensory perception of sweet taste	http://purl.obolibrary.org/obo/GO_0050916	sensory perception of sweet taste
http://purl.obolibrary.org/obo/GO_0031031	positive regulation of septation initiation signaling	http://purl.obolibrary.org/obo/GO_0031028	septation initiation signaling
http://purl.obolibrary.org/obo/GO_2001043	positive regulation of septum digestion after cytokinesis	http://purl.obolibrary.org/obo/GO_0000920	septum digestion after cytokinesis
http://purl.obolibrary.org/obo/GO_0051284	positive regulation of sequestering of calcium ion	http://purl.obolibrary.org/obo/GO_0051208	sequestering of calcium ion
http://purl.obolibrary.org/obo/GO_0010890	positive regulation of sequestering of triglyceride	http://purl.obolibrary.org/obo/GO_0030730	sequestering of triglyceride
http://purl.obolibrary.org/obo/GO_0061090	positive regulation of sequestering of zinc ion	http://purl.obolibrary.org/obo/GO_0032119	sequestering of zinc ion
http://purl.obolibrary.org/obo/GO_1904222	positive regulation of serine C-palmitoyltransferase activity	http://purl.obolibrary.org/obo/GO_0004758	serine C-palmitoyltransferase activity
http://purl.obolibrary.org/obo/GO_1900005	positive regulation of serine-type endopeptidase activity	http://purl.obolibrary.org/obo/GO_0004252	serine-type endopeptidase activity
http://purl.obolibrary.org/obo/GO_1902573	positive regulation of serine-type peptidase activity	http://purl.obolibrary.org/obo/GO_0008236	serine-type peptidase activity
http://purl.obolibrary.org/obo/GO_1905629	positive regulation of serotonin biosynthetic process	http://purl.obolibrary.org/obo/GO_0042427	serotonin biosynthetic process
http://purl.obolibrary.org/obo/GO_0014064	positive regulation of serotonin secretion	http://purl.obolibrary.org/obo/GO_0001820	serotonin secretion
http://purl.obolibrary.org/obo/GO_0051613	positive regulation of serotonin uptake	http://purl.obolibrary.org/obo/GO_0051610	serotonin uptake
http://purl.obolibrary.org/obo/GO_0045874	positive regulation of sevenless signaling pathway	http://purl.obolibrary.org/obo/GO_0045500	sevenless signaling pathway
http://purl.obolibrary.org/obo/GO_0043941	positive regulation of sexual sporulation resulting in formation of a cellular spore	http://purl.obolibrary.org/obo/GO_0043935	sexual sporulation resulting in formation of a cellular spore
http://purl.obolibrary.org/obo/GO_1902448	positive regulation of shade avoidance	http://purl.obolibrary.org/obo/GO_0009641	shade avoidance
http://purl.obolibrary.org/obo/GO_1905650	positive regulation of shell calcification	http://purl.obolibrary.org/obo/GO_0031215	shell calcification
http://purl.obolibrary.org/obo/GO_1904792	positive regulation of shelterin complex assembly	http://purl.obolibrary.org/obo/GO_0071573	shelterin complex assembly
http://purl.obolibrary.org/obo/GO_1902185	positive regulation of shoot apical meristem development	http://purl.obolibrary.org/obo/GO_1902182	shoot apical meristem development
http://purl.obolibrary.org/obo/GO_0048576	positive regulation of short-day photoperiodism, flowering	http://purl.obolibrary.org/obo/GO_0048575	short-day photoperiodism, flowering
http://purl.obolibrary.org/obo/GO_1905514	positive regulation of short-term synaptic potentiation	http://purl.obolibrary.org/obo/GO_1990926	short-term synaptic potentiation
http://purl.obolibrary.org/obo/GO_1903705	positive regulation of siRNA production	http://purl.obolibrary.org/obo/GO_0030422	siRNA processing
http://purl.obolibrary.org/obo/GO_1900706	positive regulation of siderophore biosynthetic process	http://purl.obolibrary.org/obo/GO_0019290	siderophore biosynthetic process
http://purl.obolibrary.org/obo/GO_0009967	positive regulation of signal transduction	http://purl.obolibrary.org/obo/GO_0007165	signal transduction
http://purl.obolibrary.org/obo/GO_1901798	positive regulation of signal transduction by p53 class mediator	http://purl.obolibrary.org/obo/GO_0072331	signal transduction by p53 class mediator
http://purl.obolibrary.org/obo/GO_0060239	positive regulation of signal transduction involved in conjugation with cellular fusion	http://purl.obolibrary.org/obo/GO_0032005	signal transduction involved in positive regulation of conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0023056	positive regulation of signaling	http://purl.obolibrary.org/obo/GO_0023052	signaling
http://purl.obolibrary.org/obo/GO_2000273	positive regulation of signaling receptor activity	http://purl.obolibrary.org/obo/GO_0038023	signaling receptor activity
http://purl.obolibrary.org/obo/GO_0090055	positive regulation of silent mating-type cassette heterochromatin formation	http://purl.obolibrary.org/obo/GO_0030466	silent mating-type cassette heterochromatin formation
http://purl.obolibrary.org/obo/GO_1903518	positive regulation of single strand break repair	http://purl.obolibrary.org/obo/GO_0000012	single strand break repair
http://purl.obolibrary.org/obo/GO_0045870	positive regulation of single stranded viral RNA replication via double stranded DNA intermediate	http://purl.obolibrary.org/obo/GO_0039692	single stranded viral RNA replication via double stranded DNA intermediate
http://purl.obolibrary.org/obo/GO_1900192	positive regulation of single-species biofilm formation	http://purl.obolibrary.org/obo/GO_0044010	single-species biofilm formation
http://purl.obolibrary.org/obo/GO_1900230	positive regulation of single-species biofilm formation in or on host organism	http://purl.obolibrary.org/obo/GO_0044407	single-species biofilm formation in or on host organism
http://purl.obolibrary.org/obo/GO_1900233	positive regulation of single-species biofilm formation on inanimate substrate	http://purl.obolibrary.org/obo/GO_0044011	single-species biofilm formation on inanimate substrate
http://purl.obolibrary.org/obo/GO_1903112	positive regulation of single-strand break repair via homologous recombination	http://purl.obolibrary.org/obo/GO_1990396	single-strand break repair via homologous recombination
http://purl.obolibrary.org/obo/GO_0060381	positive regulation of single-stranded telomeric DNA binding	http://purl.obolibrary.org/obo/GO_0043047	single-stranded telomeric DNA binding
http://purl.obolibrary.org/obo/GO_0045876	positive regulation of sister chromatid cohesion	http://purl.obolibrary.org/obo/GO_0007062	sister chromatid cohesion
http://purl.obolibrary.org/obo/GO_1904395	positive regulation of skeletal muscle acetylcholine-gated channel clustering	http://purl.obolibrary.org/obo/GO_0071340	skeletal muscle acetylcholine-gated channel clustering
http://purl.obolibrary.org/obo/GO_2001016	positive regulation of skeletal muscle cell differentiation	http://purl.obolibrary.org/obo/GO_0035914	skeletal muscle cell differentiation
http://purl.obolibrary.org/obo/GO_0014858	positive regulation of skeletal muscle cell proliferation	http://purl.obolibrary.org/obo/GO_0014856	skeletal muscle cell proliferation
