Class_id	Class_name	parent_class_id	parent_class_name	Stat	M	Redundant	Fixed	Notes
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	GO:1903827	regulation of cellular protein localization					
GO:1903332	regulation of protein folding	GO:0032268	regulation of cellular protein metabolic process					
GO:2000295	regulation of hydrogen peroxide catabolic process	GO:1900407	regulation of cellular response to oxidative stress					
GO:0016241	regulation of macroautophagy	GO:0080135	regulation of cellular response to stress					
GO:0031935	regulation of chromatin silencing	GO:1903308	regulation of chromatin modification					
GO:0090234	regulation of kinetochore assembly	GO:0051983	regulation of chromosome segregation					
GO:1902019	regulation of cilium-dependent cell motility	GO:0003352	regulation of cilium movement					
GO:1902625	negative regulation of induction of conjugation with cellular fusion by negative regulation of transcription from RNA polymerase II promoter	GO:1900406	regulation of conjugation with cellular fusion by regulation of transcription from RNA polymerase II promoter					
GO:0007027	negative regulation of axonemal microtubule depolymerization	GO:0010937	regulation of cytoplasmic microtubule depolymerization					
GO:2000641	regulation of early endosome to late endosome transport	GO:1903649	regulation of cytoplasmic transport					
GO:1902822	regulation of late endosome to lysosome transport	GO:1903649	regulation of cytoplasmic transport					
GO:0046822	regulation of nucleocytoplasmic transport	GO:1903649	regulation of cytoplasmic transport					
GO:1902954	regulation of early endosome to recycling endosome transport	GO:1903649	regulation of cytoplasmic transport					
GO:0042996	regulation of Golgi to plasma membrane protein transport	GO:1903649	regulation of cytoplasmic transport					
GO:0051884	regulation of anagen	GO:0048638	regulation of developmental growth					
GO:0048070	regulation of developmental pigmentation	GO:0050793	regulation of developmental process					
GO:0045595	regulation of cell differentiation	GO:0050793	regulation of developmental process					
GO:2000026	regulation of multicellular organismal development	GO:0050793	regulation of developmental process					
GO:1904478	regulation of intestinal absorption	GO:0044058	regulation of digestive system process					
GO:1903943	regulation of hepatocyte apoptotic process	GO:1904035	regulation of epithelial cell apoptotic process					
GO:2000351	regulation of endothelial cell apoptotic process	GO:1904035	regulation of epithelial cell apoptotic process					
GO:2000674	regulation of type B pancreatic cell apoptotic process	GO:1904035	regulation of epithelial cell apoptotic process					
GO:1902172	regulation of keratinocyte apoptotic process	GO:1904035	regulation of epithelial cell apoptotic process					
GO:0031285	regulation of sorocarp stalk cell differentiation	GO:0030856	regulation of epithelial cell differentiation					
GO:1902490	regulation of sperm capacitation	GO:0030856	regulation of epithelial cell differentiation					
GO:0045700	regulation of spermatid nuclear differentiation	GO:0030856	regulation of epithelial cell differentiation					
GO:0045634	regulation of melanocyte differentiation	GO:0030856	regulation of epithelial cell differentiation					
GO:2000867	regulation of estrone secretion	GO:2000861	regulation of estrogen secretion					
GO:2000864	regulation of estradiol secretion	GO:2000861	regulation of estrogen secretion					
GO:0043456	regulation of pentose-phosphate shunt	GO:0010906	regulation of glucose metabolic process					
GO:0045652	regulation of megakaryocyte differentiation	GO:1901532	regulation of hematopoietic progenitor cell differentiation					
GO:2000224	regulation of testosterone biosynthetic process	GO:0046885	regulation of hormone biosynthetic process					
GO:1902272	regulation of (R)-carnitine transmembrane transport	GO:1903795	regulation of inorganic anion transmembrane transport					
GO:0042996	regulation of Golgi to plasma membrane protein transport	GO:0033157	regulation of intracellular protein transport					
GO:0050848	regulation of calcium-mediated signaling	GO:1902531	regulation of intracellular signal transduction					
GO:0010749	regulation of nitric oxide mediated signal transduction	GO:1902531	regulation of intracellular signal transduction					
GO:0043949	regulation of cAMP-mediated signaling	GO:1902531	regulation of intracellular signal transduction					
GO:0010752	regulation of cGMP-mediated signaling	GO:1902531	regulation of intracellular signal transduction					
GO:2001135	regulation of endocytic recycling	GO:0032386	regulation of intracellular transport					
GO:2000156	regulation of retrograde vesicle-mediated transport, Golgi to ER	GO:0032386	regulation of intracellular transport					
GO:0048214	regulation of Golgi vesicle fusion to target membrane	GO:0032386	regulation of intracellular transport					
GO:1903335	regulation of vacuolar transport	GO:0032386	regulation of intracellular transport					
GO:0048209	regulation of vesicle targeting, to, from or within Golgi	GO:0032386	regulation of intracellular transport					
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	GO:0032386	regulation of intracellular transport					
GO:1903128	regulation of leucine import into cell	GO:0034765	regulation of ion transmembrane transport					
GO:0090279	regulation of calcium ion import	GO:0034765	regulation of ion transmembrane transport					
GO:0001910	regulation of leukocyte mediated cytotoxicity	GO:0002703	regulation of leukocyte mediated immunity					
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	GO:0051340	regulation of ligase activity					
GO:0060211	regulation of nuclear-transcribed mRNA poly(A) tail shortening	GO:0031440	regulation of mRNA 3'-end processing					
GO:0031437	regulation of mRNA cleavage	GO:0050684	regulation of mRNA processing					
GO:1903146	regulation of mitophagy	GO:0016241	regulation of macroautophagy					
GO:0051246	regulation of protein metabolic process	GO:0060255	regulation of macromolecule metabolic process					
GO:1903776	regulation of double-strand break repair via single-strand annealing, removal of nonhomologous ends	GO:0031494	regulation of mating type switching					
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	GO:0070507	regulation of microtubule cytoskeleton organization					
GO:1903776	regulation of double-strand break repair via single-strand annealing, removal of nonhomologous ends	GO:0000019	regulation of mitotic recombination					
GO:2000797	regulation of amniotic stem cell differentiation	GO:2000026	regulation of multicellular organismal development					
GO:0048509	regulation of meristem development	GO:2000026	regulation of multicellular organismal development					
GO:0045682	regulation of epidermis development	GO:2000026	regulation of multicellular organismal development					
GO:2000520	regulation of immunological synapse formation	GO:0051239	regulation of multicellular organismal process					
GO:1900046	regulation of hemostasis	GO:0051239	regulation of multicellular organismal process					
GO:2000359	regulation of binding of sperm to zona pellucida	GO:0051239	regulation of multicellular organismal process					
GO:1902435	regulation of male mating behavior	GO:0051239	regulation of multicellular organismal process					
GO:1904149	regulation of microglial cell mediated cytotoxicity	GO:0002886	regulation of myeloid leukocyte mediated immunity					
GO:0051631	regulation of acetylcholine uptake	GO:0051580	regulation of neurotransmitter uptake					
GO:2001154	regulation of glycolytic fermentation to ethanol	GO:0030811	regulation of nucleotide catabolic process					
GO:0010904	regulation of UDP-glucose catabolic process	GO:0030811	regulation of nucleotide catabolic process					
GO:0006110	regulation of glycolytic process	GO:0030811	regulation of nucleotide catabolic process					
GO:2000025	regulation of leaf formation	GO:0003156	regulation of organ formation					
GO:1902272	regulation of (R)-carnitine transmembrane transport	GO:0032890	regulation of organic acid transport					
GO:0042345	regulation of NF-kappaB import into nucleus	GO:0090087	regulation of peptide transport					
GO:2000807	regulation of synaptic vesicle clustering	GO:1901629	regulation of presynaptic membrane organization					
GO:1903504	regulation of mitotic spindle checkpoint	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process					
GO:0060310	regulation of elastin catabolic process	GO:0042176	regulation of protein catabolic process					
GO:0090169	regulation of spindle assembly	GO:0043254	regulation of protein complex assembly					
GO:1904686	regulation of mitotic spindle disassembly	GO:0043244	regulation of protein complex disassembly					
GO:0010921	regulation of phosphatase activity	GO:0035304	regulation of protein dephosphorylation					
GO:0060069	Wnt signaling pathway, regulating spindle positioning	GO:0032880	regulation of protein localization					
GO:1903018	regulation of glycoprotein metabolic process	GO:0051246	regulation of protein metabolic process					
GO:0046984	regulation of hemoglobin biosynthetic process	GO:0051246	regulation of protein metabolic process					
GO:1904714	regulation of chaperone-mediated autophagy	GO:0051246	regulation of protein metabolic process					
GO:0050746	regulation of lipoprotein metabolic process	GO:0051246	regulation of protein metabolic process					
GO:1904023	regulation of glucose catabolic process to lactate via pyruvate	GO:0033121	regulation of purine nucleotide catabolic process					
GO:1903487	regulation of lactation	GO:2000241	regulation of reproductive process					
GO:0070562	regulation of vitamin D receptor signaling pathway	GO:1901419	regulation of response to alcohol					
GO:2000654	regulation of cellular response to testosterone stimulus	GO:1901419	regulation of response to alcohol					
GO:1900457	regulation of brassinosteroid mediated signaling pathway	GO:1901419	regulation of response to alcohol					
GO:0051616	regulation of histamine uptake	GO:2001023	regulation of response to drug					
GO:0016241	regulation of macroautophagy	GO:0032107	regulation of response to nutrient levels					
GO:2000295	regulation of hydrogen peroxide catabolic process	GO:1901031	regulation of response to reactive oxygen species					
GO:0050795	regulation of behavior	GO:0048583	regulation of response to stimulus					
GO:0050727	regulation of inflammatory response	GO:1903034	regulation of response to wounding					
GO:0090381	regulation of heart induction	GO:0023051	regulation of signaling					
GO:0034306	regulation of sexual sporulation	GO:0042173	regulation of sporulation resulting in formation of a cellular spore					
GO:0072335	regulation of canonical Wnt signaling pathway involved in neural crest cell differentiation	GO:2000736	regulation of stem cell differentiation					
GO:2000036	regulation of stem cell population maintenance	GO:2000736	regulation of stem cell differentiation					
GO:0010717	regulation of epithelial to mesenchymal transition	GO:2000736	regulation of stem cell differentiation					
GO:0010464	regulation of mesenchymal cell proliferation	GO:0072091	regulation of stem cell proliferation					
GO:1904076	regulation of estrogen biosynthetic process	GO:0050810	regulation of steroid biosynthetic process					
GO:1904717	regulation of AMPA glutamate receptor clustering	GO:0051963	regulation of synapse assembly					
GO:1902370	regulation of tRNA catabolic process	GO:1903326	regulation of tRNA metabolic process					
GO:1901643	regulation of tRNA methylation in response to nitrogen starvation	GO:2000235	regulation of tRNA processing					
GO:0003130	BMP signaling pathway involved in heart induction	GO:0060850	regulation of transcription involved in cell fate commitment					
GO:2000909	regulation of sterol import	GO:0034762	regulation of transmembrane transport					
GO:0072144	glomerular mesangial cell development	GO:0072141	renal interstitial fibroblast development					
GO:0032355	response to estradiol	GO:0097305	response to alcohol	0				
GO:0036314	response to sterol	GO:0097305	response to alcohol	0				
GO:0071548	response to dexamethasone	GO:0097305	response to alcohol	0				
GO:0009741	response to brassinosteroid	GO:0097305	response to alcohol	0				
GO:0033280	response to vitamin D	GO:0097305	response to alcohol	0				
GO:0051414	response to cortisol	GO:0097305	response to alcohol	0				
GO:1904486	response to 17alpha-ethynylestradiol	GO:0097305	response to alcohol	0				
GO:0051413	response to cortisone	GO:0097305	response to alcohol	0				
GO:1904044	response to aldosterone	GO:0097305	response to alcohol	0				
GO:1904316	response to 2-O-acetyl-1-O-hexadecyl-sn-glycero-3-phosphocholine	GO:0097305	response to alcohol	0				
GO:0051412	response to corticosterone	GO:0097305	response to alcohol	0				
GO:1903496	response to 11-deoxycorticosterone	GO:0097305	response to alcohol	0				
GO:0033574	response to testosterone	GO:0097305	response to alcohol	0				
GO:1902349	response to chloroquine	GO:0043279	response to alkaloid	0				
GO:0051593	response to folic acid	GO:0043200	response to amino acid	0				
GO:1903717	response to ammonia	GO:0060359	response to ammonium ion	?				
GO:0034670	chemotaxis to arachidonic acid	GO:1904550	response to arachidonic acid	0				
GO:0043327	chemotaxis to cAMP	GO:0051591	response to cAMP	0				
GO:0036273	response to statin	GO:0042493	response to drug	1				
GO:0033595	response to genistein	GO:0043627	response to estrogen	1				
GO:0032355	response to estradiol	GO:0043627	response to estrogen	1				
GO:0014076	response to fluoxetine	GO:0045472	response to ether	0				
GO:0002213	defense response to insect	GO:0009625	response to insect	1				
GO:0009601	detection of insect	GO:0009625	response to insect	1				
GO:0061724	lipophagy	GO:0033993	response to lipid	?				
GO:0009600	detection of nematode	GO:0009624	response to nematode	1				
GO:0002215	defense response to nematode	GO:0009624	response to nematode	1				
GO:0014076	response to fluoxetine	GO:0014070	response to organic cyclic compound	0				
GO:0036271	response to methylphenidate	GO:0014070	response to organic cyclic compound	0				
GO:0038171	cannabinoid signaling pathway	GO:0010033	response to organic substance					
GO:0036271	response to methylphenidate	GO:0010033	response to organic substance					
GO:0036503	ERAD pathway	GO:0010033	response to organic substance					
GO:0036271	response to methylphenidate	GO:0010243	response to organonitrogen compound					
GO:0036271	response to methylphenidate	GO:1901700	response to oxygen-containing compound					
GO:0038171	cannabinoid signaling pathway	GO:1901700	response to oxygen-containing compound					
GO:0035634	response to stilbenoid	GO:0080184	response to phenylpropanoid					
GO:0033574	response to testosterone	GO:0048545	response to steroid hormone					
GO:0043627	response to estrogen	GO:0048545	response to steroid hormone					
GO:0046677	response to antibiotic	GO:0009636	response to toxic substance					
GO:0016259	selenocysteine metabolic process	GO:0001887	selenium compound metabolic process					
GO:1903256	selenoneine metabolic process	GO:0001887	selenium compound metabolic process					
GO:0070418	DNA-dependent protein kinase complex	GO:1902554	serine/threonine protein kinase complex					
GO:0072398	signal transduction involved in cytokinesis checkpoint	GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	1	1			
GO:1902420	signal transduction involved in Dma1-dependent checkpoint	GO:0023019	signal transduction involved in regulation of gene expression					
GO:0072480	signal transduction involved in mitotic spindle assembly checkpoint	GO:0023019	signal transduction involved in regulation of gene expression					
GO:0072477	signal transduction involved in mitotic spindle checkpoint	GO:0023019	signal transduction involved in regulation of gene expression					
GO:0060748	tertiary branching involved in mammary gland duct morphogenesis	GO:0044702	single organism reproductive process					
GO:0043093	FtsZ-dependent cytokinesis	GO:0044702	single organism reproductive process					
GO:1903046	meiotic cell cycle process	GO:0044702	single organism reproductive process					
GO:0048449	floral organ formation	GO:0044702	single organism reproductive process					
GO:0048437	floral organ development	GO:0044702	single organism reproductive process					
GO:0007303	cytoplasmic transport, nurse cell to oocyte	GO:0044702	single organism reproductive process					
GO:0007287	Nebenkern assembly	GO:0044702	single organism reproductive process					
GO:0000321	re-entry into mitotic cell cycle after pheromone arrest	GO:0044702	single organism reproductive process					
GO:0000751	mitotic cell cycle arrest in response to pheromone	GO:0044702	single organism reproductive process					
GO:0070586	cell-cell adhesion involved in gastrulation	GO:0016337	single organismal cell-cell adhesion					
GO:0090250	cell-cell adhesion involved in establishment of planar polarity	GO:0016337	single organismal cell-cell adhesion					
GO:0021832	cell-cell adhesion involved in cerebral cortex tangential migration using cell-cell interactions	GO:0016337	single organismal cell-cell adhesion					
GO:0050892	intestinal absorption	GO:0044707	single-multicellular organism process					
GO:0008062	eclosion rhythm	GO:0044708	single-organism behavior					
GO:0045475	locomotor rhythm	GO:0044708	single-organism behavior					
GO:0042075	nickel incorporation into nickel-iron-sulfur cluster via pentakis-L-cysteinyl L-histidino nickel tetrairon pentasulfide	GO:0044711	single-organism biosynthetic process					
GO:0046148	pigment biosynthetic process	GO:0044711	single-organism biosynthetic process					
GO:0018306	iron incorporation into iron-sulfur cluster via bis-L-cysteinyl-L-N3'-histidino-L-serinyl tetrairon tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:0018303	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N3'-histidino tetrairon tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:0018139	peptide cross-linking via L-phenylalanine thiazolecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0050835	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl S-adenosylmethion-N,O-diyl tetrairon tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:0018418	nickel incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido L-glutamato L-histidino L-serinyl nickel triiron disulfide trioxide	GO:0044711	single-organism biosynthetic process					
GO:0008612	peptidyl-lysine modification to peptidyl-hypusine	GO:0044711	single-organism biosynthetic process					
GO:0006023	aminoglycan biosynthetic process	GO:0044711	single-organism biosynthetic process					
GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	GO:0044711	single-organism biosynthetic process					
GO:0018417	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido L-glutamato L-histidino L-serinyl nickel triiron disulfide trioxide	GO:0044711	single-organism biosynthetic process					
GO:0019709	iron incorporation into iron-sulfur cluster via pentakis-L-cysteinyl L-histidino nickel tetrairon pentasulfide	GO:0044711	single-organism biosynthetic process					
GO:0000711	meiotic DNA repair synthesis	GO:0044711	single-organism biosynthetic process					
GO:0018137	peptide cross-linking via glycine thiazolecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0018290	iron and molybdenum incorporation into iron-molybdenum-sulfur cluster via L-cysteinyl homocitryl molybdenum-heptairon-nonasulfide	GO:0044711	single-organism biosynthetic process					
GO:0019985	translesion synthesis	GO:0044711	single-organism biosynthetic process					
GO:0018284	iron incorporation into protein via tetrakis-L-cysteinyl iron	GO:0044711	single-organism biosynthetic process					
GO:0044786	cell cycle DNA replication	GO:0044711	single-organism biosynthetic process					
GO:0017180	peptidyl-diphthine biosynthetic process from peptidyl-histidine	GO:0044711	single-organism biosynthetic process					
GO:0018133	peptide cross-linking via L-cysteine oxazolinecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0018415	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido bis-L-glutamato L-histidino nickel triiron disulfide trioxide	GO:0044711	single-organism biosynthetic process					
GO:0007004	telomere maintenance via telomerase	GO:0044711	single-organism biosynthetic process					
GO:0050836	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-arginyl diiron disulfide	GO:0044711	single-organism biosynthetic process					
GO:0042793	transcription from plastid promoter	GO:0044711	single-organism biosynthetic process					
GO:0032543	mitochondrial translation	GO:0044711	single-organism biosynthetic process					
GO:0018285	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl diiron disulfide	GO:0044711	single-organism biosynthetic process					
GO:0006390	transcription from mitochondrial promoter	GO:0044711	single-organism biosynthetic process					
GO:0018288	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl tetrairon tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:0018302	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N1'-histidino tetrairon tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:1902295	synthesis of RNA primer involved in cell cycle DNA replication	GO:0044711	single-organism biosynthetic process					
GO:1904860	DNA biosynthetic process involved in mitotic DNA replication	GO:0044711	single-organism biosynthetic process					
GO:0018132	peptide cross-linking via L-cysteine oxazolecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0018287	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl triiron tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:0018304	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-aspartato tetrairon tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:0018141	peptide cross-linking via L-lysine thiazolecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0019285	glycine betaine biosynthetic process from choline	GO:0044711	single-organism biosynthetic process					
GO:0018134	peptide cross-linking via glycine oxazolecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0018250	peptidyl-dehydroalanine biosynthetic process from peptidyl-tyrosine or peptidyl-serine	GO:0044711	single-organism biosynthetic process					
GO:0046893	iron incorporation into hydrogenase diiron subcluster via L-cysteine ligation	GO:0044711	single-organism biosynthetic process					
GO:0018138	peptide cross-linking via L-serine thiazolecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0018416	nickel incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido bis-L-glutamato L-histidino nickel triiron disulfide trioxide	GO:0044711	single-organism biosynthetic process					
GO:0019879	peptidyl-thyronine biosynthetic process from peptidyl-tyrosine	GO:0044711	single-organism biosynthetic process					
GO:0018140	peptide cross-linking via L-cysteine thiazolecarboxylic acid	GO:0044711	single-organism biosynthetic process					
GO:0018299	iron incorporation into the Rieske iron-sulfur cluster via bis-L-cysteinyl bis-L-histidino diiron disulfide	GO:0044711	single-organism biosynthetic process					
GO:0018301	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-cysteine persulfido-bis-L-glutamato-L-histidino tetrairon	GO:0044711	single-organism biosynthetic process					
GO:0032544	plastid translation	GO:0044711	single-organism biosynthetic process					
GO:0018305	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-serinyl tetrairon tetrasulfide	GO:0044711	single-organism biosynthetic process					
GO:0030995	cell septum edging catabolic process	GO:0044724	single-organism carbohydrate catabolic process					
GO:0072000	extracellular polysaccharide catabolic process involved in ascospore release from ascus	GO:0044724	single-organism carbohydrate catabolic process					
GO:0000422	mitophagy	GO:0044712	single-organism catabolic process					
GO:0030995	cell septum edging catabolic process	GO:0044712	single-organism catabolic process					
GO:0030242	pexophagy	GO:0044712	single-organism catabolic process					
GO:0046149	pigment catabolic process	GO:0044712	single-organism catabolic process					
GO:0071629	cytoplasm-associated proteasomal ubiquitin-dependent protein catabolic process	GO:0044712	single-organism catabolic process					
GO:1903469	removal of RNA primer involved in mitotic DNA replication	GO:0044712	single-organism catabolic process					
GO:0016237	lysosomal microautophagy	GO:0044712	single-organism catabolic process					
GO:0071712	ER-associated misfolded protein catabolic process	GO:0044712	single-organism catabolic process					
GO:0000706	meiotic DNA double-strand break processing	GO:0044712	single-organism catabolic process					
GO:0030214	hyaluronan catabolic process	GO:0044712	single-organism catabolic process					
GO:0042744	hydrogen peroxide catabolic process	GO:0044712	single-organism catabolic process					
GO:0006028	galactosaminoglycan catabolic process	GO:0044712	single-organism catabolic process					
GO:0034263	autophagy in response to ER overload	GO:0044712	single-organism catabolic process					
GO:0071630	nucleus-associated proteasomal ubiquitin-dependent protein catabolic process	GO:0044712	single-organism catabolic process					
GO:0006626	protein targeting to mitochondrion	GO:1902580	single-organism cellular localization					
GO:0090167	Golgi distribution to daughter cells	GO:1902580	single-organism cellular localization					
GO:0007080	mitotic metaphase plate congression	GO:1902580	single-organism cellular localization					
GO:0051653	spindle localization	GO:1902580	single-organism cellular localization					
GO:0052544	defense response by callose deposition in cell wall	GO:1902580	single-organism cellular localization					
GO:1990608	mitotic spindle pole body localization to nuclear envelope	GO:1902580	single-organism cellular localization					
GO:0099518	vesicle cytoskeletal trafficking	GO:1902580	single-organism cellular localization					
GO:0051311	meiotic metaphase plate congression	GO:1902580	single-organism cellular localization					
GO:0031081	nuclear pore distribution	GO:1902580	single-organism cellular localization					
GO:0006623	protein targeting to vacuole	GO:1902580	single-organism cellular localization					
GO:0045450	bicoid mRNA localization	GO:1902580	single-organism cellular localization					
GO:0051663	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	GO:1902580	single-organism cellular localization					
GO:0099613	protein targeting to cell wall	GO:1902580	single-organism cellular localization					
GO:0045047	protein targeting to ER	GO:1902580	single-organism cellular localization					
GO:0070058	tRNA gene clustering	GO:1902580	single-organism cellular localization					
GO:0097091	synaptic vesicle clustering	GO:1902580	single-organism cellular localization					
GO:0032187	actomyosin contractile ring localization	GO:1902580	single-organism cellular localization					
GO:0044744	protein targeting to nucleus	GO:1902580	single-organism cellular localization					
GO:1990571	meiotic centromere clustering	GO:1902580	single-organism cellular localization					
GO:0000042	protein targeting to Golgi	GO:1902580	single-organism cellular localization					
GO:1902575	protein localization to cell division site involved in cytokinesis, actomyosin contractile ring assembly	GO:1902580	single-organism cellular localization					
GO:0000054	ribosomal subunit export from nucleus	GO:1902580	single-organism cellular localization					
GO:0097240	chromosome attachment to the nuclear envelope	GO:1902580	single-organism cellular localization					
GO:0090114	COPII-coated vesicle budding	GO:1902580	single-organism cellular localization					
GO:0071921	cohesin localization to chromatin	GO:1902580	single-organism cellular localization					
GO:0045141	meiotic telomere clustering	GO:1902580	single-organism cellular localization					
GO:0019094	pole plasm mRNA localization	GO:1902580	single-organism cellular localization					
GO:0048194	Golgi vesicle budding	GO:1902580	single-organism cellular localization					
GO:0045036	protein targeting to chloroplast	GO:1902580	single-organism cellular localization					
GO:0048311	mitochondrion distribution	GO:1902580	single-organism cellular localization					
GO:0070676	intralumenal vesicle formation	GO:1902580	single-organism cellular localization					
GO:0072662	protein localization to peroxisome	GO:1902580	single-organism cellular localization					
GO:0072101	specification of ureteric bud anterior/posterior symmetry by BMP signaling pathway	GO:0044763	single-organism cellular process					
GO:0060781	mesenchymal cell proliferation involved in prostate gland development	GO:0044763	single-organism cellular process					
GO:0044381	glucose import in response to insulin stimulus	GO:0044763	single-organism cellular process					
GO:0042744	hydrogen peroxide catabolic process	GO:0044763	single-organism cellular process					
GO:0018137	peptide cross-linking via glycine thiazolecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0042075	nickel incorporation into nickel-iron-sulfur cluster via pentakis-L-cysteinyl L-histidino nickel tetrairon pentasulfide	GO:0044763	single-organism cellular process					
GO:0018416	nickel incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido bis-L-glutamato L-histidino nickel triiron disulfide trioxide	GO:0044763	single-organism cellular process					
GO:0018250	peptidyl-dehydroalanine biosynthetic process from peptidyl-tyrosine or peptidyl-serine	GO:0044763	single-organism cellular process					
GO:0060011	Sertoli cell proliferation	GO:0044763	single-organism cellular process					
GO:0031297	replication fork processing	GO:0044763	single-organism cellular process					
GO:0071629	cytoplasm-associated proteasomal ubiquitin-dependent protein catabolic process	GO:0044763	single-organism cellular process					
GO:0009252	peptidoglycan biosynthetic process	GO:0044763	single-organism cellular process					
GO:0008209	androgen metabolic process	GO:0044763	single-organism cellular process					
GO:0019879	peptidyl-thyronine biosynthetic process from peptidyl-tyrosine	GO:0044763	single-organism cellular process					
GO:0018304	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-aspartato tetrairon tetrasulfide	GO:0044763	single-organism cellular process					
GO:0018140	peptide cross-linking via L-cysteine thiazolecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0061612	galactose to glucose-1-phosphate metabolic process	GO:0044763	single-organism cellular process					
GO:0018284	iron incorporation into protein via tetrakis-L-cysteinyl iron	GO:0044763	single-organism cellular process					
GO:0031990	mRNA export from nucleus in response to heat stress	GO:0044763	single-organism cellular process					
GO:0046893	iron incorporation into hydrogenase diiron subcluster via L-cysteine ligation	GO:0044763	single-organism cellular process					
GO:0070458	cellular detoxification of nitrogen compound	GO:0044763	single-organism cellular process					
GO:0018132	peptide cross-linking via L-cysteine oxazolecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0018290	iron and molybdenum incorporation into iron-molybdenum-sulfur cluster via L-cysteinyl homocitryl molybdenum-heptairon-nonasulfide	GO:0044763	single-organism cellular process					
GO:0018134	peptide cross-linking via glycine oxazolecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0071833	peptide pheromone export involved in conjugation with cellular fusion	GO:0044763	single-organism cellular process					
GO:0018301	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-cysteine persulfido-bis-L-glutamato-L-histidino tetrairon	GO:0044763	single-organism cellular process					
GO:0018299	iron incorporation into the Rieske iron-sulfur cluster via bis-L-cysteinyl bis-L-histidino diiron disulfide	GO:0044763	single-organism cellular process					
GO:0052544	defense response by callose deposition in cell wall	GO:0044763	single-organism cellular process					
GO:0008612	peptidyl-lysine modification to peptidyl-hypusine	GO:0044763	single-organism cellular process					
GO:0018139	peptide cross-linking via L-phenylalanine thiazolecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0050836	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-arginyl diiron disulfide	GO:0044763	single-organism cellular process					
GO:0019430	removal of superoxide radicals	GO:0044763	single-organism cellular process					
GO:0018285	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl diiron disulfide	GO:0044763	single-organism cellular process					
GO:0018133	peptide cross-linking via L-cysteine oxazolinecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	GO:0044763	single-organism cellular process					
GO:0035424	MAPK import into nucleus involved in innate immune response	GO:0044763	single-organism cellular process					
GO:0019694	alkanesulfonate metabolic process	GO:0044763	single-organism cellular process					
GO:0018287	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl triiron tetrasulfide	GO:0044763	single-organism cellular process					
GO:0018141	peptide cross-linking via L-lysine thiazolecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0016237	lysosomal microautophagy	GO:0044763	single-organism cellular process					
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	GO:0044763	single-organism cellular process					
GO:0022402	cell cycle process	GO:0044763	single-organism cellular process					
